ETANOL HIDRATADO (m3),2008,RONDÔNIA,m3,1,2549.375403939388,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,RORAIMA,m3,1,196.6872689779636,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,TOCANTINS,m3,1,3558.313559071181,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,ESPÍRITO SANTO,m3,1,9599.986972792662,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,MINAS GERAIS,m3,1,70148.68774776424,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,RIO DE JANEIRO,m3,1,45297.47632264909,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,SÃO PAULO,m3,1,530547.3015146354,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,PARANÁ,m3,1,62070.32772629436,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,RIO GRANDE DO SUL,m3,1,23354.16402332005,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2008,SANTA CATARINA,m3,1,27860.291194481193,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,DISTRITO FEDERAL,m3,1,14782.0,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,GOIÁS,m3,1,53004.547,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,MATO GROSSO,m3,1,30462.659999999996,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,MATO GROSSO DO SUL,m3,1,16982.56,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,ALAGOAS,m3,1,8151.9,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,BAHIA,m3,1,42481.998000000014,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,CEARÁ,m3,1,15325.0,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,MARANHÃO,m3,1,10854.8,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,PARAÍBA,m3,1,8582.68,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,PERNAMBUCO,m3,1,27151.600000000002,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,PIAUÍ,m3,1,2818.05,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2009,RIO GRANDE DO NORTE,m3,1,8454.73,2019-12-24 13:19:21.764196
